latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.506,27.155,315.6,1,1,2020-10-26,1140,A,66,6.0NRT,294,7.7,D
8.575,27.448,320.2,1,1,2020-10-26,1140,A,72,6.0NRT,298.4,9.2,D
8.923,29.601,322.1,1.2,1.1,2020-10-26,1140,A,73,6.0NRT,294.5,15.5,D
8.921,29.59,319.2,1.2,1.1,2020-10-26,1140,A,54,6.0NRT,294.9,12.2,D
8.927,29.604,312.7,1.2,1.1,2020-10-26,1140,A,37,6.0NRT,293.9,5.3,D
8.926,29.593,324,1.2,1.1,2020-10-26,1140,A,77,6.0NRT,294.9,19.1,D
8.553,26.903,326.6,1,1,2020-10-26,1140,A,45,6.0NRT,289.9,17.9,D
8.468,25.695,307.6,1.1,1,2020-10-26,1140,A,54,6.0NRT,282,5.5,D
8.987,29.301,318.9,1.1,1.1,2020-10-26,1140,A,68,6.0NRT,297.8,11.9,D
9.047,29.378,330.5,1.2,1.1,2020-10-26,1140,A,82,6.0NRT,296.4,28,D
9.045,29.367,313.9,1.2,1.1,2020-10-26,1140,A,54,6.0NRT,295.9,6.9,D
8.688,26.559,314.6,1,1,2020-10-26,1140,A,69,6.0NRT,284.7,9.6,D
8.523,25.247,310.9,1.1,1,2020-10-26,1140,A,67,6.0NRT,291.5,6.8,D
8.691,25.639,309.7,1.1,1,2020-10-26,1140,A,64,6.0NRT,273.5,9.6,D
8.923,27.179,321.3,1,1,2020-10-26,1140,A,65,6.0NRT,299,7.9,D
8.826,26.505,311.1,1,1,2020-10-26,1140,A,40,6.0NRT,287.8,6,D
8.932,27.178,323.3,1,1,2020-10-26,1140,A,74,6.0NRT,298.9,10.5,D
8.835,26.503,313.1,1,1,2020-10-26,1140,A,65,6.0NRT,287.6,7.8,D
8.94,26.712,311.4,1,1,2020-10-26,1140,A,57,6.0NRT,291,5.2,D
8.882,26.314,318.4,1,1,2020-10-26,1140,A,74,6.0NRT,289.7,11.6,D
8.857,26.074,307,1,1,2020-10-26,1140,A,51,6.0NRT,281.8,4.1,D
8.939,26.454,321.4,1,1,2020-10-26,1140,A,64,6.0NRT,288.7,14.2,D
8.947,26.447,314.1,1,1,2020-10-26,1140,A,50,6.0NRT,290,8.7,D
8.986,26.524,314.6,1,1,2020-10-26,1140,A,64,6.0NRT,293.7,6.1,D
9.195,27.934,333.5,1,1,2020-10-26,1140,A,84,6.0NRT,302,22.5,D
9.194,27.924,326.6,1,1,2020-10-26,1140,A,78,6.0NRT,302.1,13.5,D
9.071,26.412,314.1,1,1,2020-10-26,1140,A,67,6.0NRT,286.5,7.6,D
10.153,34.103,319.2,2.6,1.6,2020-10-26,1140,A,55,6.0NRT,294.9,35.6,D
9.127,26.543,314.9,1,1,2020-10-26,1140,A,68,6.0NRT,288.7,7.7,D
9.12,26.498,312.1,1,1,2020-10-26,1140,A,45,6.0NRT,289,4.4,D
9.119,26.488,313.3,1,1,2020-10-26,1140,A,54,6.0NRT,290.2,5.2,D
10.158,34.098,318.6,2.6,1.6,2020-10-26,1140,A,51,6.0NRT,296.2,33.9,D
9.371,28.009,319.1,1,1,2020-10-26,1140,A,66,6.0NRT,301.3,7.3,D
10.154,33.73,317.7,2.4,1.5,2020-10-26,1140,A,66,6.0NRT,298.3,26.5,D
10.181,33.726,316.8,2.4,1.5,2020-10-26,1140,A,17,6.0NRT,298.4,20.5,D
9.519,28.667,336,1.1,1,2020-10-26,1140,A,87,6.0NRT,298.1,31.7,D
9.518,28.658,328,1.1,1,2020-10-26,1140,A,80,6.0NRT,296.2,19.9,D
9.528,28.666,321.8,1.1,1,2020-10-26,1140,A,72,6.0NRT,296.8,11.8,D
9.214,26.379,318.9,1,1,2020-10-26,1140,A,73,6.0NRT,292.8,10.1,D
9.547,28.677,317.5,1.1,1,2020-10-26,1140,A,55,6.0NRT,297.8,8.3,D
10.22,33.736,324.8,2.4,1.5,2020-10-26,1140,A,70,6.0NRT,300.6,47.6,D
9.238,26.357,316,1,1,2020-10-26,1140,A,69,6.0NRT,292,8,D
10.22,33.626,316.9,2.4,1.5,2020-10-26,1140,A,47,6.0NRT,297.7,20.2,D
10.258,33.822,320.3,2.5,1.5,2020-10-26,1140,A,50,6.0NRT,298.9,30.4,D
10.233,33.624,320.4,2.4,1.5,2020-10-26,1140,A,60,6.0NRT,297.6,30,D
10.231,33.602,327.8,2.4,1.5,2020-10-26,1140,A,80,6.0NRT,298.9,56.9,D
10.239,33.558,316.1,2.4,1.5,2020-10-26,1140,A,45,6.0NRT,298,18.3,D
9.3,26.403,317.1,1,1,2020-10-26,1140,A,44,6.0NRT,295.9,7,D
10.223,33.239,318.9,2.2,1.4,2020-10-26,1140,A,52,6.0NRT,298.8,17.6,D
10.237,33.136,331.1,2.2,1.4,2020-10-26,1140,A,82,6.0NRT,301.7,57.9,D
10.213,32.941,324.1,2.1,1.4,2020-10-26,1140,A,75,6.0NRT,304.8,25.3,D
9.926,30.525,320.1,1.4,1.2,2020-10-26,1140,A,54,6.0NRT,300.8,13.5,D
9.938,30.536,332.8,1.4,1.2,2020-10-26,1140,A,83,6.0NRT,302.9,36.3,D
10.293,33.169,320,2.2,1.4,2020-10-26,1140,A,61,6.0NRT,300.9,19.5,D
10.454,34.218,316.6,2.7,1.6,2020-10-26,1140,A,59,6.0NRT,296.9,29.1,D
10.389,33.71,328.9,2.4,1.5,2020-10-26,1140,A,66,6.0NRT,300.1,52.6,D
10.406,34.119,315.2,2.6,1.6,2020-10-26,1140,A,54,6.0NRT,297.2,21.2,D
10.293,33.162,321.2,2.2,1.4,2020-10-26,1140,A,51,6.0NRT,300.7,22.2,D
9.627,27.859,319.7,1,1,2020-10-26,1140,A,69,6.0NRT,301.7,8.9,D
10.401,33.724,327.4,2.5,1.5,2020-10-26,1140,A,66,6.0NRT,298.3,55,D
10.366,32.914,326.4,2.1,1.4,2020-10-26,1140,A,77,6.0NRT,305.7,27.9,D
9.986,30.054,320.2,1.3,1.1,2020-10-26,1140,A,68,6.0NRT,300.6,11.8,D
9.985,30.043,319,1.3,1.1,2020-10-26,1140,A,66,6.0NRT,300.7,10.1,D
9.512,26.529,339,1,1,2020-10-26,1140,A,81,6.0NRT,300.6,28.9,D
9.51,26.52,338.8,1,1,2020-10-26,1140,A,81,6.0NRT,300.1,29.4,D
10.368,32.928,325.9,2.1,1.4,2020-10-26,1140,A,76,6.0NRT,306.3,28.2,D
10.462,33.6,321,2.4,1.5,2020-10-26,1140,A,69,6.0NRT,298.7,36,D
9.532,26.544,332.9,1,1,2020-10-26,1140,A,70,6.0NRT,301.5,20.6,D
9.237,24.546,317.3,1.2,1.1,2020-10-26,1140,A,70,6.0NRT,300.1,11.1,D
9.187,24.217,312.5,1.2,1.1,2020-10-26,1140,A,23,6.0NRT,300.2,5.4,D
9.222,24.322,321.1,1.2,1.1,2020-10-26,1140,A,54,6.0NRT,303.5,10.8,D
9.385,25.349,311.6,1.1,1,2020-10-26,1140,A,52,6.0NRT,295.8,5.6,D
9.41,25.452,317,1.1,1,2020-10-26,1140,A,68,6.0NRT,292.7,9.9,D
9.343,24.997,315.1,1.1,1,2020-10-26,1140,A,51,6.0NRT,300,7.2,D
9.278,24.561,319.8,1.2,1.1,2020-10-26,1140,A,73,6.0NRT,301.7,12.9,D
9.276,24.551,316.9,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,301,9.7,D
10.532,33.613,321,2.4,1.5,2020-10-26,1140,A,57,6.0NRT,301.4,30.9,D
10.626,34.258,324.5,2.7,1.6,2020-10-26,1140,A,74,6.0NRT,298.2,62.1,D
9.426,25.43,320.6,1.1,1,2020-10-26,1140,A,73,6.0NRT,296.2,13.3,D
9.414,25.285,315.8,1.1,1,2020-10-26,1140,A,65,6.0NRT,295,9.6,D
9.412,25.276,311.6,1.1,1,2020-10-26,1140,A,53,6.0NRT,294.8,5.9,D
9.358,24.903,312.9,1.1,1.1,2020-10-26,1140,A,60,6.0NRT,298.6,5.6,D
9.876,28.466,319.5,1.1,1,2020-10-26,1140,A,49,6.0NRT,301,9.3,D
9.231,24.036,315.1,1.2,1.1,2020-10-26,1140,A,47,6.0NRT,302.5,7.7,D
10.62,34.276,316.7,2.7,1.6,2020-10-26,1140,A,42,6.0NRT,297.8,30.9,D
10.617,34.251,320.1,2.7,1.6,2020-10-26,1140,A,66,6.0NRT,296.1,42.5,D
10.544,33.626,320.5,2.4,1.5,2020-10-26,1140,A,18,6.0NRT,301.9,27.3,D
9.885,28.465,325.3,1.1,1,2020-10-26,1140,A,76,6.0NRT,300.2,15.9,D
9.884,28.455,321.2,1.1,1,2020-10-26,1140,A,70,6.0NRT,299.8,11.2,D
9.306,24.454,321.8,1.2,1.1,2020-10-26,1140,A,64,6.0NRT,303.5,14,D
9.289,24.348,320,1.2,1.1,2020-10-26,1140,A,63,6.0NRT,305.3,12.7,D
9.281,24.229,323,1.2,1.1,2020-10-26,1140,A,57,6.0NRT,303.4,15.2,D
9.322,24.43,324.7,1.2,1.1,2020-10-26,1140,A,78,6.0NRT,304.3,16.6,D
9.348,24.543,315.9,1.2,1.1,2020-10-26,1140,A,50,6.0NRT,303,7.4,D
10.146,30.104,318.8,1.3,1.1,2020-10-26,1140,A,58,6.0NRT,298.8,11.7,D
9.945,28.626,315.9,1.1,1,2020-10-26,1140,A,57,6.0NRT,299.1,5.6,D
9.503,25.519,324.6,1.1,1,2020-10-26,1140,A,77,6.0NRT,294.3,17.5,D
9.502,25.509,321.9,1.1,1,2020-10-26,1140,A,74,6.0NRT,292.8,14.6,D
9.486,25.405,315.1,1.1,1,2020-10-26,1140,A,49,6.0NRT,297.5,7.3,D
9.429,25.017,319.6,1.1,1,2020-10-26,1140,A,64,6.0NRT,297.4,12.2,D
9.427,25.007,323.2,1.1,1,2020-10-26,1140,A,76,6.0NRT,298.1,15.9,D
9.416,24.928,324.3,1.1,1,2020-10-26,1140,A,77,6.0NRT,301.2,15.1,D
9.414,24.918,318.4,1.1,1.1,2020-10-26,1140,A,48,6.0NRT,299.7,8.5,D
10.363,31.67,322.5,1.7,1.3,2020-10-26,1140,A,62,6.0NRT,303.3,21.3,D
9.495,25.403,318.1,1.1,1,2020-10-26,1140,A,68,6.0NRT,297.3,10.5,D
9.392,24.705,322.5,1.1,1.1,2020-10-26,1140,A,45,6.0NRT,305.9,12.4,D
9.357,24.467,321.7,1.2,1.1,2020-10-26,1140,A,72,6.0NRT,307.5,11,D
9.355,24.457,327.4,1.2,1.1,2020-10-26,1140,A,81,6.0NRT,306,19.4,D
9.336,24.33,339.4,1.2,1.1,2020-10-26,1140,A,90,6.0NRT,305.2,40.6,D
9.334,24.319,343,1.2,1.1,2020-10-26,1140,A,92,6.0NRT,305.3,48,D
9.322,24.234,321.8,1.2,1.1,2020-10-26,1140,A,63,6.0NRT,307.8,9.9,D
10.496,32.601,318,2,1.4,2020-10-26,1140,A,38,6.0NRT,301.8,13.1,D
9.411,24.702,322.7,1.1,1.1,2020-10-26,1140,A,53,6.0NRT,308.2,12.2,D
9.354,24.316,327.3,1.2,1.1,2020-10-26,1140,A,79,6.0NRT,303.8,18.7,D
9.365,24.326,331.9,1.2,1.1,2020-10-26,1140,A,56,6.0NRT,304.3,24.3,D
9.363,24.315,335.4,1.2,1.1,2020-10-26,1140,A,76,6.0NRT,303.6,30.8,D
9.357,24.272,321.6,1.2,1.1,2020-10-26,1140,A,65,6.0NRT,305.3,12.3,D
9.355,24.262,352.9,1.2,1.1,2020-10-26,1140,A,97,6.0NRT,306.1,76.9,D
9.333,24.11,317.5,1.2,1.1,2020-10-26,1140,A,39,6.0NRT,304.4,6.4,D
9.331,24.099,318.9,1.2,1.1,2020-10-26,1140,A,54,6.0NRT,305.1,8.4,D
10.497,32.596,323.2,2,1.4,2020-10-26,1140,A,63,6.0NRT,302.5,25.2,D
10.012,28.793,319.3,1.1,1.1,2020-10-26,1140,A,63,6.0NRT,299.5,9,D
9.367,24.32,328.3,1.2,1.1,2020-10-26,1140,A,46,6.0NRT,303.9,18.1,D
9.359,24.266,337.7,1.2,1.1,2020-10-26,1140,A,88,6.0NRT,306.7,39.4,D
9.357,24.256,325.8,1.2,1.1,2020-10-26,1140,A,76,6.0NRT,303.6,19.1,D
9.334,24.104,320.3,1.2,1.1,2020-10-26,1140,A,65,6.0NRT,304.8,9.6,D
9.376,24.318,324.3,1.2,1.1,2020-10-26,1140,A,55,6.0NRT,304.5,13.4,D
9.375,24.308,324.9,1.2,1.1,2020-10-26,1140,A,74,6.0NRT,304.2,15.1,D
9.523,25.227,322.3,1.1,1,2020-10-26,1140,A,74,6.0NRT,297.9,14.9,D
9.378,24.197,323.7,1.2,1.1,2020-10-26,1140,A,58,6.0NRT,304.2,14.7,D
9.462,24.688,321.2,1.1,1.1,2020-10-26,1140,A,73,6.0NRT,305,13.4,D
9.421,24.419,318.2,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,303.6,9.7,D
9.409,24.335,323.5,1.2,1.1,2020-10-26,1140,A,63,6.0NRT,304.6,14.3,D
9.388,24.196,326.9,1.2,1.1,2020-10-26,1140,A,66,6.0NRT,304.8,18.9,D
10.71,33.804,317.3,2.5,1.5,2020-10-26,1140,A,28,6.0NRT,299.5,20.3,D
10.707,33.781,316.7,2.5,1.5,2020-10-26,1140,A,24,6.0NRT,298.3,18.5,D
9.978,28.201,326,1.1,1,2020-10-26,1140,A,77,6.0NRT,302.5,13.7,D
9.402,24.227,320.2,1.2,1.1,2020-10-26,1140,A,57,6.0NRT,305.2,8.4,D
9.401,24.216,326.6,1.2,1.1,2020-10-26,1140,A,75,6.0NRT,304.1,17.2,D
10.724,33.802,317.6,2.5,1.5,2020-10-26,1140,A,38,6.0NRT,300.2,22.5,D
10.721,33.78,319.5,2.5,1.5,2020-10-26,1140,A,60,6.0NRT,298.7,28.9,D
9.431,24.353,325.9,1.2,1.1,2020-10-26,1140,A,79,6.0NRT,303.7,18.5,D
9.392,24.095,323.6,1.2,1.1,2020-10-26,1140,A,25,6.0NRT,304.5,13.3,D
9.477,24.592,326.6,1.1,1.1,2020-10-26,1140,A,80,6.0NRT,307.4,17.1,D
9.475,24.582,337,1.1,1.1,2020-10-26,1140,A,88,6.0NRT,307.5,34.1,D
9.481,24.559,322.6,1.2,1.1,2020-10-26,1140,A,75,6.0NRT,305.8,11.9,D
9.48,24.549,322.2,1.2,1.1,2020-10-26,1140,A,75,6.0NRT,307.7,11.3,D
9.433,24.233,318.1,1.2,1.1,2020-10-26,1140,A,54,6.0NRT,304.5,6.2,D
10.883,34.739,328.8,3,1.6,2020-10-26,1140,A,79,6.0NRT,296.1,98.9,D
9.592,25.246,343.5,1.1,1,2020-10-26,1140,A,92,6.0NRT,302.5,44.3,D
9.591,25.236,340.9,1.1,1,2020-10-26,1140,A,90,6.0NRT,300.3,38.3,D
9.468,24.401,321.1,1.2,1.1,2020-10-26,1140,A,46,6.0NRT,304.5,10.6,D
9.435,24.177,323.5,1.2,1.1,2020-10-26,1140,A,75,6.0NRT,306,13.8,D
9.6,25.248,322.7,1.1,1,2020-10-26,1140,A,74,6.0NRT,300.6,14.2,D
9.599,25.238,331.4,1.1,1,2020-10-26,1140,A,83,6.0NRT,300.2,24.5,D
9.596,25.219,316,1.1,1,2020-10-26,1140,A,47,6.0NRT,299.1,6.8,D
9.595,25.209,318,1.1,1,2020-10-26,1140,A,66,6.0NRT,300.6,9.1,D
9.473,24.405,327.3,1.2,1.1,2020-10-26,1140,A,60,6.0NRT,304.2,18.2,D
9.471,24.395,323,1.2,1.1,2020-10-26,1140,A,45,6.0NRT,305.3,13.8,D
9.438,24.181,321,1.2,1.1,2020-10-26,1140,A,51,6.0NRT,305.9,10.2,D
9.437,24.171,317.8,1.2,1.1,2020-10-26,1140,A,21,6.0NRT,304.8,6.4,D
10.378,30.799,317.1,1.5,1.2,2020-10-26,1140,A,45,6.0NRT,297.1,11.7,D
9.604,25.208,316.8,1.1,1,2020-10-26,1140,A,34,6.0NRT,300.6,7.6,D
10.395,30.851,318.5,1.5,1.2,2020-10-26,1140,A,46,6.0NRT,301.5,12.3,D
9.62,25.255,316.4,1.1,1,2020-10-26,1140,A,19,6.0NRT,300.3,6.8,D
9.619,25.245,337.6,1.1,1,2020-10-26,1140,A,88,6.0NRT,302.4,34.7,D
9.493,24.413,328.2,1.2,1.1,2020-10-26,1140,A,60,6.0NRT,304.6,18.5,D
9.464,24.221,326.7,1.2,1.1,2020-10-26,1140,A,80,6.0NRT,307,18.3,D
10.887,34.758,318.1,3,1.7,2020-10-26,1140,A,58,6.0NRT,295.6,45.2,D
10.884,34.731,320.6,3,1.6,2020-10-26,1140,A,66,6.0NRT,296,57,D
10.781,33.857,317.8,2.5,1.5,2020-10-26,1140,A,57,6.0NRT,299.7,22.7,D
9.533,24.608,318.9,1.1,1.1,2020-10-26,1140,A,64,6.0NRT,306.4,8.3,D
9.482,24.273,318.5,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,303.8,10,D
10.511,31.575,322.5,1.7,1.3,2020-10-26,1140,A,68,6.0NRT,303.2,22.5,D
9.485,24.229,320.4,1.2,1.1,2020-10-26,1140,A,34,6.0NRT,304.1,9.8,D
10.819,33.829,318.3,2.5,1.5,2020-10-26,1140,A,59,6.0NRT,300.9,21.8,D
9.54,24.395,320.1,1.2,1.1,2020-10-26,1140,A,52,6.0NRT,304.6,10.2,D
9.485,24.029,329,1.2,1.1,2020-10-26,1140,A,82,6.0NRT,303.3,25.5,D
9.482,24.007,326.5,1.2,1.1,2020-10-26,1140,A,79,6.0NRT,303.2,22.5,D
9.48,23.996,319.2,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,302.3,12.3,D
10.095,28.178,321.1,1.1,1,2020-10-26,1140,A,69,6.0NRT,302.1,9.6,D
9.548,24.382,324.6,1.2,1.1,2020-10-26,1140,A,77,6.0NRT,304.8,15.4,D
9.53,24.266,315.5,1.2,1.1,2020-10-26,1140,A,53,6.0NRT,302.4,6.6,D
9.491,24.005,314.7,1.2,1.1,2020-10-26,1140,A,32,6.0NRT,302.1,6.7,D
10.179,28.712,325.8,1.1,1,2020-10-26,1140,A,55,6.0NRT,288.5,20.4,D
10.111,28.224,326.3,1.1,1,2020-10-26,1140,A,77,6.0NRT,303.6,13.3,D
9.658,25.06,320.9,1.1,1,2020-10-26,1140,A,43,6.0NRT,301.7,10.9,D
9.573,24.486,319.4,1.2,1.1,2020-10-26,1140,A,42,6.0NRT,304.7,7.3,D
9.529,24.189,327.3,1.2,1.1,2020-10-26,1140,A,80,6.0NRT,304.4,22,D
9.527,24.178,319,1.2,1.1,2020-10-26,1140,A,70,6.0NRT,303.3,10.7,D
9.577,24.49,319,1.2,1.1,2020-10-26,1140,A,53,6.0NRT,304.7,8.4,D
9.53,24.184,327.4,1.2,1.1,2020-10-26,1140,A,80,6.0NRT,303.8,21.2,D
9.512,24.064,315.6,1.2,1.1,2020-10-26,1140,A,55,6.0NRT,303.2,7.6,D
9.566,24.353,321.8,1.2,1.1,2020-10-26,1140,A,45,6.0NRT,304.1,12,D
10.572,31.531,331.3,1.7,1.3,2020-10-26,1140,A,80,6.0NRT,305,37.6,D
9.576,24.351,321.2,1.2,1.1,2020-10-26,1140,A,65,6.0NRT,304.4,11.9,D
9.551,24.191,316.8,1.2,1.1,2020-10-26,1140,A,49,6.0NRT,303.3,8.6,D
9.516,23.962,332.9,1.2,1.1,2020-10-26,1140,A,85,6.0NRT,302,35.4,D
9.514,23.951,315.6,1.2,1.1,2020-10-26,1140,A,62,6.0NRT,302.3,9.4,D
9.752,25.463,314.6,1.1,1,2020-10-26,1140,A,25,6.0NRT,300,5.4,D
9.553,24.136,318.9,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,303.4,11.2,D
10.139,28.108,326.5,1.1,1,2020-10-26,1140,A,76,6.0NRT,301.8,15.9,D
9.764,25.48,316.9,1.1,1,2020-10-26,1140,A,56,6.0NRT,300.2,6.5,D
9.615,24.484,328.8,1.2,1.1,2020-10-26,1140,A,68,6.0NRT,306.8,16.2,D
9.614,24.474,329.8,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,307.9,17.9,D
10.882,33.724,319.5,2.5,1.5,2020-10-26,1140,A,62,6.0NRT,300.1,28.7,D
10.88,33.701,317.5,2.5,1.5,2020-10-26,1140,A,54,6.0NRT,300.3,22.5,D
9.952,26.715,321.6,1,1,2020-10-26,1140,A,30,6.0NRT,303.4,8.1,D
9.631,24.524,322.2,1.2,1.1,2020-10-26,1140,A,68,6.0NRT,304.7,11.7,D
9.812,25.684,344.1,1,1,2020-10-26,1140,A,92,6.0NRT,297.3,44.5,D
9.811,25.675,320.7,1,1,2020-10-26,1140,A,63,6.0NRT,294.4,10.9,D
9.741,25.201,317.2,1.1,1,2020-10-26,1140,A,62,6.0NRT,301.8,8.2,D
9.633,24.471,325.9,1.2,1.1,2020-10-26,1140,A,76,6.0NRT,310.1,13.4,D
9.631,24.461,327.9,1.2,1.1,2020-10-26,1140,A,69,6.0NRT,308.7,16.4,D
10.491,30.475,318.1,1.4,1.2,2020-10-26,1140,A,56,6.0NRT,301.4,9.1,D
10.489,30.462,321.1,1.4,1.2,2020-10-26,1140,A,66,6.0NRT,302.1,14.3,D
9.821,25.683,346.7,1,1,2020-10-26,1140,A,93,6.0NRT,295.7,49.1,D
9.787,25.448,319,1.1,1,2020-10-26,1140,A,66,6.0NRT,300.9,9.6,D
9.63,24.386,318.6,1.2,1.1,2020-10-26,1140,A,45,6.0NRT,304.3,8.5,D
9.687,24.704,317.3,1.1,1.1,2020-10-26,1140,A,59,6.0NRT,304.9,6.5,D
9.684,24.684,317.7,1.1,1.1,2020-10-26,1140,A,65,6.0NRT,304.5,7.6,D
9.64,24.384,318.3,1.2,1.1,2020-10-26,1140,A,44,6.0NRT,305,8.3,D
9.63,24.321,317.8,1.2,1.1,2020-10-26,1140,A,45,6.0NRT,304.4,7.7,D
10.18,28.063,318.2,1,1,2020-10-26,1140,A,61,6.0NRT,302.1,6.8,D
9.793,25.36,320.9,1.1,1,2020-10-26,1140,A,70,6.0NRT,301.2,11.6,D
9.725,24.893,317.5,1.1,1,2020-10-26,1140,A,61,6.0NRT,305.5,7,D
9.662,24.466,330.4,1.2,1.1,2020-10-26,1140,A,79,6.0NRT,307.5,20.4,D
10.603,31.22,319.3,1.6,1.2,2020-10-26,1140,A,48,6.0NRT,302.3,12,D
9.85,25.691,315.6,1,1,2020-10-26,1140,A,53,6.0NRT,297.1,7.7,D
9.802,25.361,317.3,1.1,1,2020-10-26,1140,A,60,6.0NRT,302.3,8.6,D
9.679,24.552,319.8,1.1,1.1,2020-10-26,1140,A,66,6.0NRT,304.1,9.1,D
9.667,24.47,326.5,1.2,1.1,2020-10-26,1140,A,78,6.0NRT,307.9,15.9,D
9.665,24.459,321,1.2,1.1,2020-10-26,1140,A,53,6.0NRT,306.7,9.3,D
9.6,24.032,316.5,1.2,1.1,2020-10-26,1140,A,54,6.0NRT,302.9,9.3,D
9.687,24.54,318.6,1.1,1.1,2020-10-26,1140,A,51,6.0NRT,305.3,7.7,D
9.847,25.538,313.9,1,1,2020-10-26,1140,A,30,6.0NRT,299.1,4.9,D
11.049,34.589,317.2,2.9,1.6,2020-10-26,1140,A,53,6.0NRT,297.2,35.9,D
10.527,30.373,317.1,1.4,1.2,2020-10-26,1140,A,50,6.0NRT,298.9,11.2,D
10.24,28.232,321.2,1.1,1,2020-10-26,1140,A,59,6.0NRT,303,7.5,D
9.846,25.471,317.4,1,1,2020-10-26,1140,A,48,6.0NRT,301.7,5.7,D
9.816,25.271,324.4,1.1,1,2020-10-26,1140,A,74,6.0NRT,304,13.4,D
9.731,24.701,318.8,1.1,1.1,2020-10-26,1140,A,66,6.0NRT,305.4,8.6,D
9.73,24.691,317.9,1.1,1.1,2020-10-26,1140,A,64,6.0NRT,305.1,7.6,D
9.809,25.095,316.9,1.1,1,2020-10-26,1140,A,60,6.0NRT,303.6,6.5,D
9.663,24.123,330.1,1.2,1.1,2020-10-26,1140,A,77,6.0NRT,305.6,24,D
9.613,23.791,318.4,1.3,1.1,2020-10-26,1140,A,51,6.0NRT,302.3,11.6,D
9.791,24.907,318.4,1.1,1,2020-10-26,1140,A,65,6.0NRT,304.6,7.4,D
9.759,24.696,320.2,1.1,1.1,2020-10-26,1140,A,69,6.0NRT,303.7,10.4,D
9.688,24.086,326,1.2,1.1,2020-10-26,1140,A,76,6.0NRT,306.5,19.3,D
9.686,24.075,331.4,1.2,1.1,2020-10-26,1140,A,83,6.0NRT,306.4,28.5,D
9.655,23.865,319.3,1.2,1.1,2020-10-26,1140,A,68,6.0NRT,304.5,11.3,D
9.466,22.623,316.1,1.5,1.2,2020-10-26,1140,A,60,6.0NRT,299.9,16,D
10.311,28.34,323.5,1.1,1,2020-10-26,1140,A,72,6.0NRT,305.7,8.8,D
10.711,31.363,321.1,1.6,1.3,2020-10-26,1140,A,47,6.0NRT,304.5,14.7,D
9.835,24.975,327.1,1.1,1,2020-10-26,1140,A,78,6.0NRT,305.8,18.2,D
9.834,24.965,317.3,1.1,1,2020-10-26,1140,A,60,6.0NRT,304.8,6.3,D
10.651,30.623,324.8,1.4,1.2,2020-10-26,1140,A,71,6.0NRT,303.3,17.4,D
9.594,23.207,314.2,1.4,1.2,2020-10-26,1140,A,56,6.0NRT,301.4,8.8,D
9.831,24.628,321.4,1.1,1.1,2020-10-26,1140,A,45,6.0NRT,306.5,10.5,D
9.839,24.616,320.1,1.1,1.1,2020-10-26,1140,A,49,6.0NRT,307.3,8.2,D
9.733,23.847,319.6,1.2,1.1,2020-10-26,1140,A,68,6.0NRT,304.6,12.8,D
9.732,23.836,319.9,1.3,1.1,2020-10-26,1140,A,69,6.0NRT,302.6,13.6,D
9.784,24.12,321.5,1.2,1.1,2020-10-26,1140,A,61,6.0NRT,307.6,9.7,D
9.459,21.988,318.1,1.7,1.3,2020-10-26,1140,A,70,6.0NRT,300.4,21.1,D
9.457,21.973,314.7,1.7,1.3,2020-10-26,1140,A,64,6.0NRT,300.2,15,D
9.906,24.826,320.6,1.1,1,2020-10-26,1140,A,67,6.0NRT,306.7,8.2,D
9.458,21.981,317.7,1.7,1.3,2020-10-26,1140,A,64,6.0NRT,300.5,19.2,D
9.737,23.665,315.6,1.3,1.1,2020-10-26,1140,A,57,6.0NRT,302.3,9.1,D
9.735,23.654,325.8,1.3,1.1,2020-10-26,1140,A,77,6.0NRT,304,24.1,D
10.747,30.657,328.7,1.5,1.2,2020-10-26,1140,A,77,6.0NRT,301,27.8,D
9.953,24.95,322.4,1.1,1,2020-10-26,1140,A,70,6.0NRT,306.4,10.5,D
9.802,23.954,321.4,1.2,1.1,2020-10-26,1140,A,61,6.0NRT,305.4,12.4,D
10.856,31.413,330.4,1.7,1.3,2020-10-26,1140,A,78,6.0NRT,307.8,34.3,D
10.028,25.266,318.6,1.1,1,2020-10-26,1140,A,61,6.0NRT,304.2,7.4,D
10.027,25.256,319.3,1.1,1,2020-10-26,1140,A,63,6.0NRT,305.1,8.2,D
9.932,24.553,318.9,1.1,1.1,2020-10-26,1140,A,64,6.0NRT,304.6,7.9,D
9.838,23.926,319,1.2,1.1,2020-10-26,1140,A,66,6.0NRT,304.6,10.3,D
10.723,29.933,326.2,1.3,1.1,2020-10-26,1140,A,74,6.0NRT,301.2,22,D
10.48,28.112,319.2,1.1,1,2020-10-26,1140,A,44,6.0NRT,302.2,6.4,D
11.047,32.306,325.6,1.9,1.4,2020-10-26,1140,A,72,6.0NRT,304.6,28.3,D
10.834,30.626,320.9,1.5,1.2,2020-10-26,1140,A,57,6.0NRT,298.7,15.4,D
